Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids,Naval,Unknown Time,Comments
05702,10/01/2016,Hudaydah,Bara'a,Dair Al-Shareef,Pro-Houthi Training Camp,Military_Security_Target,Military Site,unkn,unkn,,unkn,
05703,10/01/2016,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Defence Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
05704,10/01/2016,Hudaydah,,Kilo 16,Farm,Economic_infrastructure,Farms,unkn,1,,Afternoon,
05705,10/01/2016,Ibb,Ibb,Al-Harathah,,Civilian,Residential Area,unkn,2,,unkn,
05706,10/01/2016,Ibb,Al-Sabrah,Qa' Al-Jamie,-,Unknown,Unknown,unkn,1,,unkn,
05707,10/01/2016,Ibb,Ibb,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),Military_Security_Target,Military Site,unkn,4,,Evening,
05708,10/01/2016,Jawf,Khab Wa Al-Sha'af,Al-Aqabat,Pro-Houthi Rockets Launcher,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,,Night,
05709,10/01/2016,Mahwit,Shibam Kawkaban,Al-Hajlah,-,Unknown,Unknown,unkn,1,,Afternoon,
05710,10/01/2016,Saada,Razih,-,MSF Hospital,Medical_facility,Hospital,unkn,unkn,,Morning,
05711,10/01/2016,Saada,Baqim,"Baqim Junction, Al-Sadad, Mara'",-,Unknown,Unknown,unkn,unkn,,Midday,
05712,10/01/2016,Saada,Monabbih,Al-Moqnie,House,Civilian,Residential Area,unkn,1,,Afternoon,
05713,10/01/2016,Saada,Monabbih,Al-Moqnie,-,Unknown,Unknown,unkn,unkn,,Evening,
05714,10/01/2016,Shabwa,Rudum,Belhaf,Truck Carrying weapons,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,,Midday,
05715,10/01/2016,Taiz,Salah,Al-Harir,Telecommunications Network,Military_Security_Target,Forces,unkn,unkn,,Night,
05716,10/01/2016,Taiz,Al-Taiziyah,Awman Mountain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,,Night,
05717,10/01/2016,Taiz,Al-Taiziyah,60m road,-,Infrastructure,Transport,unkn,1,,Night,
05718,10/01/2016,Taiz,Salah,Al-Juhmaliyah,Two Houses (Pro-Houthi Figures),Civilian,Residential Area,unkn,unkn,,Evening,
05719,10/01/2016,Taiz,Salah,"Al-Juhmaliayah, Tha'abat",Houses,Civilian,Residential Area,unkn,unkn,,Evening,
05720,10/01/2016,Taiz,Al-Taiziyah,40 street,Desalination plant,Economic_infrastructure,Water & Electricity,unkn,1,,Evening,
05721,11/01/2016,Sanaa,Nihm,Naqil Nihm,-,Unknown,Unknown,unkn,1,,Afternoon,
05722,11/01/2016,Sanaa,Bani Hushaysh,Al-Taweel Mountain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,,Afternoon,
05723,11/01/2016,Sanaa,Nihm,Fardhat Nihm,Vehicle (Carrying Civiians),Civilian,Vehicle/buss,unkn,unkn,,Afternoon,
05724,11/01/2016,Sanaa,Nihm,Fardhat Nihm,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Evening,
05725,11/01/2016,Sanaa,Bani Hushaysh,Rujam,Waepons Stores,Military_Security_Target,Weapon storage,unkn,unkn,,Evening,
05726,11/01/2016,Bayda,Al-Sawadiyah,,Saif Al-Sawadi hospital,Medical_Facility,Hospital,unkn,unkn,,unkn,
05727,11/01/2016,Bayda,Al-Sawadiyah,-,Governemntal compound,Infrastructure,Gov. Compounds,unkn,unkn,,Midday,
05728,11/01/2016,Hajja,Harad,Al-Daghasah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Early-Morning,
05729,11/01/2016,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Jabbanah Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
05730,11/01/2016,Hudaydah,Al-Hali,Kilo 16,Air Defence Military Site ,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
05731,11/01/2016,Hudaydah,Al-Khawkhah,-,Al-Khawkhah Port,Infrastructure,Transport,unkn,unkn,,unkn,
05732,11/01/2016,Ibb,Al-Sabrah,Qa'a Al-Jamie,Pro-Houthi forces,Military_Security_Target,Forces,unkn,5,,Evening,
05733,11/01/2016,Jawf,Al-Ghayl,-,House ( belongs to local shiekh Hasan Yahya Saror ),Civilian,Residential Area,unkn,unkn,,Midday,
05734,11/01/2016,Jawf,Al-Ghayl,Aibar valley,-,Unknown,Unknown,unkn,5,,Afternoon,
05735,11/01/2016,Mahwit,Shibam Kawkaban,Al-Hajlah,Archaeological buildings,Cultural_heritage,Historical buildings/Towns,unkn,unkn,,Evening,
05736,11/01/2016,Mahwit,Shibam Kawkaban,The City,The Stadium,Infrastructure,Sport Facility,unkn,2,,Evening,
05737,11/01/2016,Marib,Sirwah,The main road,Vehicle,Civilian,Vehicle/buss,unkn,unkn,,unkn,
05738,11/01/2016,Marib,Sirwah,"Haylan mountain, Al-Mashjah",-,Unknown,Unknown,unkn,unkn,,unkn,
05739,11/01/2016,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Night,
05740,11/01/2016,Saada,Al-Dhaher,-,Houses,Civilian,Residential Area,unkn,unkn,,Morning,
05741,11/01/2016,Saada,Sihar,Al Al-Saifi,Dabeesh Gas station,Economic_infrastructure,Oil & Gas,unkn,3,,Midday,
05742,11/01/2016,Saada,Baqim,Al-Hamaqi,Farms,Economic_infrastructure,Farms,unkn,2,,Evening,
05743,11/01/2016,Saada,Majz,-,Main road,Infrastructure,Transport,unkn,1,,Night,
05744,11/01/2016,Taiz,Al-Mukha,-,Vehicle,Civilian,Vehicle/buss,unkn,1,,Morning,
05745,11/01/2016,Taiz,Al-Taiziyah,Al-Harir,Houses,Civilian,Residential Area,unkn,1,,Midday,
05746,11/01/2016,Taiz,Mawza,"Wadi Reen, Al-Aqmah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Midday,
05747,11/01/2016,Taiz,Al-Mukha,Yakhtal,Vehicle,Civilian,Vehicle/buss,unkn,1,,Midday,
05748,11/01/2016,Taiz,Salah,Hayl Hill,-,Unknown,Unknown,unkn,1,,Afternoon,
05749,11/01/2016,Taiz,Al-Mukha,-,Main road,Infrastructure,Transport,unkn,unkn,,Afternoon,
05750,11/01/2016,Taiz,Al-Mudhaffar,Al-Zonoj,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,,Evening,
05751,11/01/2016,Taiz,Dhubab,Al-Omary,-,Unknown,Unknown,unkn,2,,Night,
05752,11/01/2016,Taiz,Dhubab,Hawzan Mountain,-,Unknown,Unknown,unkn,2,,Night,
05753,12/01/2016,Capital,Al-Sab'ein,Hadda,Kamran Company Storage,Economic_infrastructure,Private business,unkn,1,,Morning,
05754,12/01/2016,Sanaa,Bilad Al-Rus,Jarif,Hammam Jarif,Infrastructure,Parks/Resorts,unkn,4,,Morning,
05755,12/01/2016,Sanaa,Nihm,-,Sana'a/Marib Road,Infrastructure,Transport,unkn,2,,Afternoon,
05756,12/01/2016,Sanaa,Bani Hushaysh,Al-Aseedah Hill,Pro-Houthi forces,Unknown,Unknown,unkn,unkn,,Afternoon,
05757,12/01/2016,Sanaa,Nihm,Bait Dahrah ,63rd Mechanized Infantry Brigade,Unknown,Unknown,unkn,2,,Evening,
05758,12/01/2016,Sanaa,Bani Hushaysh,Zajan,,Unknown,Unknown,unkn,2,,unkn,
05759,12/01/2016,Sanaa,Sanhan,Jarban,-,Unknown,Unknown,unkn,1,,Evening,
05760,12/01/2016,Dhamar,Dhawran Ans,Qa'a Al-Haql,Pro-Houthi Training Camp,Military_Security_Target,Military Site,unkn,5,,Evening,
